DowntimeID,TurbineID,StartTime,EndTime,Reason
3822,27,15-12-2025 17:00,15-12-2025 19:00,Gearbox Failure
3823,140,21-04-2025 18:00,22-04-2025 02:00,Blade Inspection
3824,125,15-01-2025 00:00,15-01-2025 06:00,Scheduled Maintenance
3825,129,06-11-2025 05:00,06-11-2025 15:00,Blade Inspection
3826,146,06-03-2025 04:00,06-03-2025 13:00,Scheduled Maintenance
3827,130,01-02-2025 13:00,01-02-2025 16:00,Sensor Fault
3828,59,13-06-2025 00:00,13-06-2025 02:00,Blade Inspection
3829,30,02-11-2025 23:00,03-11-2025 01:00,Gearbox Failure
3830,107,23-07-2025 21:00,24-07-2025 06:00,Gearbox Failure
3831,99,13-03-2025 21:00,14-03-2025 03:00,Generator Failure
3832,62,02-12-2025 17:00,03-12-2025 02:00,Sensor Fault
3833,33,05-11-2025 13:00,05-11-2025 16:00,Scheduled Maintenance
3834,104,21-12-2025 09:00,21-12-2025 14:00,Scheduled Maintenance
3835,137,23-01-2025 04:00,23-01-2025 14:00,Sensor Fault
3836,80,22-08-2025 16:00,22-08-2025 18:00,Sensor Fault
3837,69,29-05-2025 10:00,29-05-2025 13:00,Scheduled Maintenance
3838,57,31-08-2025 07:00,31-08-2025 10:00,Generator Failure
3839,23,24-11-2025 02:00,24-11-2025 07:00,Blade Inspection
3840,28,26-02-2025 18:00,27-02-2025 00:00,Sensor Fault
3841,133,06-02-2025 18:00,06-02-2025 21:00,Generator Failure
3842,13,14-11-2025 14:00,15-11-2025 00:00,Blade Inspection
3843,48,23-06-2025 04:00,23-06-2025 15:00,Gearbox Failure
3844,145,16-10-2025 08:00,16-10-2025 18:00,Scheduled Maintenance
3845,48,06-12-2025 11:00,06-12-2025 22:00,Generator Failure
3846,97,31-01-2025 11:00,31-01-2025 22:00,Generator Failure
3847,95,15-08-2025 22:00,16-08-2025 03:00,Gearbox Failure
3848,82,11-03-2025 15:00,11-03-2025 17:00,Generator Failure
3849,113,09-05-2025 10:00,09-05-2025 13:00,Generator Failure
3850,46,06-10-2025 11:00,06-10-2025 20:00,Gearbox Failure
3851,51,30-04-2025 21:00,01-05-2025 02:00,Blade Inspection
3852,97,31-03-2025 00:00,31-03-2025 11:00,Generator Failure
3853,50,02-07-2025 19:00,03-07-2025 03:00,Sensor Fault
3854,59,13-06-2025 02:00,13-06-2025 10:00,Gearbox Failure
3855,117,26-03-2025 23:00,27-03-2025 02:00,Sensor Fault
3856,17,25-07-2025 14:00,25-07-2025 21:00,Blade Inspection
3857,43,07-09-2025 04:00,07-09-2025 10:00,Blade Inspection
3858,70,17-10-2025 19:00,18-10-2025 01:00,Generator Failure
3859,8,14-11-2025 11:00,14-11-2025 18:00,Blade Inspection
3860,88,24-09-2025 05:00,24-09-2025 11:00,Sensor Fault
3861,79,01-12-2025 11:00,01-12-2025 16:00,Generator Failure
3862,27,20-10-2025 00:00,20-10-2025 03:00,Blade Inspection
3863,100,25-09-2025 08:00,25-09-2025 13:00,Blade Inspection
3864,35,03-04-2025 08:00,03-04-2025 19:00,Scheduled Maintenance
3865,85,27-12-2025 16:00,27-12-2025 18:00,Scheduled Maintenance
3866,138,22-10-2025 09:00,22-10-2025 20:00,Scheduled Maintenance
3867,87,15-10-2025 01:00,15-10-2025 09:00,Sensor Fault
3868,51,24-01-2025 10:00,24-01-2025 16:00,Gearbox Failure
3869,105,11-12-2025 03:00,11-12-2025 13:00,Gearbox Failure
3870,100,29-12-2025 09:00,29-12-2025 20:00,Gearbox Failure
3871,5,20-08-2025 07:00,20-08-2025 16:00,Blade Inspection
3872,120,28-05-2025 14:00,28-05-2025 17:00,Sensor Fault
3873,93,07-02-2025 12:00,07-02-2025 16:00,Sensor Fault
3874,79,18-05-2025 11:00,18-05-2025 22:00,Gearbox Failure
3875,137,17-10-2025 10:00,17-10-2025 12:00,Sensor Fault
3876,51,10-07-2025 07:00,10-07-2025 15:00,Blade Inspection
3877,37,15-03-2025 01:00,15-03-2025 08:00,Generator Failure
3878,124,26-07-2025 06:00,26-07-2025 11:00,Sensor Fault
3879,3,26-06-2025 13:00,26-06-2025 20:00,Blade Inspection
3880,111,31-08-2025 09:00,31-08-2025 18:00,Scheduled Maintenance
3881,140,01-01-2025 07:00,01-01-2025 14:00,Gearbox Failure
3882,29,09-11-2025 18:00,10-11-2025 03:00,Gearbox Failure
3883,30,18-10-2025 18:00,19-10-2025 00:00,Blade Inspection
3884,111,03-06-2025 01:00,03-06-2025 04:00,Scheduled Maintenance
3885,76,02-12-2025 11:00,02-12-2025 14:00,Sensor Fault
3886,110,14-12-2025 19:00,14-12-2025 22:00,Blade Inspection
3887,10,29-09-2025 13:00,29-09-2025 15:00,Generator Failure
3888,71,12-12-2025 19:00,12-12-2025 22:00,Generator Failure
3889,102,13-06-2025 19:00,14-06-2025 04:00,Generator Failure
3890,113,11-12-2025 00:00,11-12-2025 01:00,Gearbox Failure
3891,71,26-05-2025 02:00,26-05-2025 08:00,Generator Failure
3892,99,01-11-2025 14:00,02-11-2025 01:00,Generator Failure
3893,29,18-01-2025 17:00,19-01-2025 00:00,Generator Failure
3894,39,16-01-2025 18:00,17-01-2025 03:00,Sensor Fault
3895,102,12-07-2025 22:00,13-07-2025 06:00,Sensor Fault
3896,113,20-09-2025 07:00,20-09-2025 12:00,Sensor Fault
3897,12,17-09-2025 03:00,17-09-2025 06:00,Gearbox Failure
3898,118,26-11-2025 20:00,27-11-2025 06:00,Scheduled Maintenance
3899,124,01-06-2025 11:00,01-06-2025 16:00,Gearbox Failure
3900,39,09-06-2025 03:00,09-06-2025 07:00,Gearbox Failure
3901,70,23-01-2025 23:00,24-01-2025 02:00,Generator Failure
3902,48,19-06-2025 07:00,19-06-2025 12:00,Blade Inspection
3903,120,06-05-2025 13:00,06-05-2025 18:00,Scheduled Maintenance
3904,108,28-07-2025 03:00,28-07-2025 10:00,Gearbox Failure
3905,65,24-01-2025 22:00,25-01-2025 03:00,Scheduled Maintenance
3906,79,07-11-2025 18:00,07-11-2025 19:00,Generator Failure
3907,122,16-06-2025 12:00,16-06-2025 17:00,Scheduled Maintenance
3908,31,17-08-2025 07:00,17-08-2025 16:00,Blade Inspection
3909,10,30-12-2025 06:00,30-12-2025 14:00,Blade Inspection
3910,132,17-05-2025 08:00,17-05-2025 17:00,Sensor Fault
3911,42,18-09-2025 05:00,18-09-2025 16:00,Scheduled Maintenance
3912,132,09-12-2025 19:00,10-12-2025 00:00,Blade Inspection
3913,97,28-01-2025 10:00,28-01-2025 17:00,Scheduled Maintenance
3914,35,23-01-2025 08:00,23-01-2025 11:00,Gearbox Failure
3915,14,09-07-2025 20:00,10-07-2025 01:00,Scheduled Maintenance
3916,148,30-11-2025 09:00,30-11-2025 16:00,Sensor Fault
3917,66,03-07-2025 02:00,03-07-2025 08:00,Scheduled Maintenance
3918,97,21-10-2025 08:00,21-10-2025 18:00,Scheduled Maintenance
3919,102,15-12-2025 19:00,16-12-2025 03:00,Generator Failure
3920,61,06-02-2025 05:00,06-02-2025 16:00,Gearbox Failure
3921,111,27-02-2025 07:00,27-02-2025 13:00,Sensor Fault
3922,24,17-12-2025 00:00,17-12-2025 01:00,Gearbox Failure
3923,142,19-11-2025 07:00,19-11-2025 09:00,Gearbox Failure
3924,144,11-06-2025 08:00,11-06-2025 12:00,Blade Inspection
3925,4,17-04-2025 00:00,17-04-2025 01:00,Blade Inspection
3926,78,13-01-2025 10:00,13-01-2025 14:00,Generator Failure
3927,70,07-04-2025 10:00,07-04-2025 20:00,Gearbox Failure
3928,124,17-01-2025 12:00,17-01-2025 22:00,Gearbox Failure
3929,123,25-07-2025 09:00,25-07-2025 20:00,Blade Inspection
3930,69,18-02-2025 00:00,18-02-2025 08:00,Gearbox Failure
3931,107,04-10-2025 15:00,04-10-2025 18:00,Sensor Fault
3932,9,11-03-2025 08:00,11-03-2025 19:00,Scheduled Maintenance
3933,84,06-12-2025 22:00,07-12-2025 05:00,Blade Inspection
3934,114,02-07-2025 00:00,02-07-2025 10:00,Generator Failure
3935,122,15-11-2025 12:00,15-11-2025 22:00,Generator Failure
3936,24,15-02-2025 20:00,16-02-2025 02:00,Generator Failure
3937,89,03-11-2025 06:00,03-11-2025 10:00,Gearbox Failure
3938,39,05-06-2025 20:00,06-06-2025 05:00,Scheduled Maintenance
3939,135,18-04-2025 00:00,18-04-2025 06:00,Sensor Fault
3940,147,31-05-2025 01:00,31-05-2025 04:00,Blade Inspection
3941,12,10-06-2025 15:00,10-06-2025 22:00,Gearbox Failure
3942,137,14-09-2025 04:00,14-09-2025 09:00,Generator Failure
3943,34,17-02-2025 19:00,17-02-2025 20:00,Generator Failure
3944,52,31-05-2025 06:00,31-05-2025 07:00,Blade Inspection
3945,71,11-05-2025 15:00,12-05-2025 00:00,Scheduled Maintenance
3946,9,05-02-2025 18:00,06-02-2025 02:00,Gearbox Failure
3947,65,26-07-2025 14:00,26-07-2025 22:00,Blade Inspection
3948,21,28-01-2025 17:00,29-01-2025 00:00,Generator Failure
3949,112,18-07-2025 13:00,18-07-2025 16:00,Scheduled Maintenance
3950,37,03-08-2025 17:00,04-08-2025 04:00,Sensor Fault
3951,36,01-10-2025 07:00,01-10-2025 13:00,Sensor Fault
3952,127,19-03-2025 00:00,19-03-2025 06:00,Blade Inspection
3953,6,07-04-2025 17:00,08-04-2025 04:00,Gearbox Failure
3954,141,29-01-2025 06:00,29-01-2025 13:00,Generator Failure
3955,133,15-01-2025 13:00,15-01-2025 23:00,Generator Failure
3956,83,11-11-2025 22:00,12-11-2025 05:00,Blade Inspection
3957,61,30-08-2025 13:00,30-08-2025 17:00,Gearbox Failure
3958,90,19-01-2025 10:00,19-01-2025 12:00,Gearbox Failure
3959,106,23-11-2025 23:00,24-11-2025 10:00,Generator Failure
3960,20,01-02-2025 01:00,01-02-2025 03:00,Sensor Fault
3961,85,21-02-2025 23:00,22-02-2025 07:00,Generator Failure
3962,18,20-07-2025 08:00,20-07-2025 15:00,Sensor Fault
3963,129,06-06-2025 07:00,06-06-2025 15:00,Gearbox Failure
3964,15,20-12-2025 22:00,21-12-2025 00:00,Generator Failure
3965,49,10-07-2025 22:00,11-07-2025 06:00,Generator Failure
3966,34,18-08-2025 19:00,18-08-2025 22:00,Sensor Fault
3967,119,07-02-2025 19:00,08-02-2025 04:00,Gearbox Failure
3968,62,27-09-2025 09:00,27-09-2025 10:00,Sensor Fault
3969,3,12-08-2025 13:00,12-08-2025 20:00,Gearbox Failure
3970,35,27-06-2025 19:00,28-06-2025 03:00,Gearbox Failure
3971,95,02-09-2025 07:00,02-09-2025 09:00,Scheduled Maintenance
3972,116,30-11-2025 08:00,30-11-2025 15:00,Gearbox Failure
3973,120,05-06-2025 02:00,05-06-2025 06:00,Blade Inspection
3974,101,29-03-2025 03:00,29-03-2025 14:00,Blade Inspection
3975,97,11-07-2025 08:00,11-07-2025 14:00,Blade Inspection
3976,142,01-04-2025 11:00,01-04-2025 17:00,Gearbox Failure
3977,122,02-11-2025 05:00,02-11-2025 06:00,Generator Failure
3978,118,15-03-2025 07:00,15-03-2025 10:00,Gearbox Failure
3979,76,18-06-2025 10:00,18-06-2025 18:00,Gearbox Failure
3980,119,01-05-2025 03:00,01-05-2025 04:00,Sensor Fault
3981,31,28-01-2025 15:00,28-01-2025 21:00,Scheduled Maintenance
3982,98,28-01-2025 09:00,28-01-2025 18:00,Scheduled Maintenance
3983,32,15-10-2025 15:00,15-10-2025 21:00,Blade Inspection
3984,6,24-07-2025 21:00,25-07-2025 04:00,Sensor Fault
3985,28,02-05-2025 07:00,02-05-2025 18:00,Sensor Fault
3986,104,25-11-2025 20:00,26-11-2025 03:00,Sensor Fault
3987,80,07-05-2025 06:00,07-05-2025 07:00,Generator Failure
3988,110,27-07-2025 14:00,27-07-2025 22:00,Generator Failure
3989,94,04-01-2025 14:00,04-01-2025 16:00,Generator Failure
3990,3,25-09-2025 03:00,25-09-2025 07:00,Generator Failure
3991,15,18-07-2025 12:00,18-07-2025 21:00,Generator Failure
3992,125,11-08-2025 14:00,12-08-2025 01:00,Blade Inspection
3993,127,18-11-2025 05:00,18-11-2025 15:00,Gearbox Failure
3994,25,31-03-2025 14:00,31-03-2025 16:00,Scheduled Maintenance
3995,17,06-05-2025 01:00,06-05-2025 03:00,Scheduled Maintenance
3996,102,13-12-2025 16:00,13-12-2025 23:00,Gearbox Failure
3997,118,03-11-2025 19:00,04-11-2025 01:00,Generator Failure
3998,54,09-07-2025 19:00,09-07-2025 22:00,Generator Failure
3999,95,02-05-2025 15:00,02-05-2025 18:00,Gearbox Failure
4000,147,23-09-2025 21:00,24-09-2025 03:00,Scheduled Maintenance
4001,105,27-06-2025 14:00,27-06-2025 15:00,Scheduled Maintenance
4002,108,12-09-2025 04:00,12-09-2025 15:00,Blade Inspection
4003,101,02-12-2025 16:00,02-12-2025 19:00,Generator Failure
4004,117,17-05-2025 16:00,18-05-2025 01:00,Sensor Fault
4005,77,16-11-2025 01:00,16-11-2025 08:00,Gearbox Failure
4006,46,20-10-2025 16:00,20-10-2025 18:00,Sensor Fault
4007,125,19-07-2025 05:00,19-07-2025 16:00,Gearbox Failure
4008,64,17-10-2025 14:00,17-10-2025 15:00,Generator Failure
4009,143,27-12-2025 09:00,27-12-2025 17:00,Scheduled Maintenance
4010,85,06-08-2025 23:00,07-08-2025 01:00,Blade Inspection
4011,80,22-08-2025 22:00,23-08-2025 02:00,Generator Failure
4012,66,21-01-2025 07:00,21-01-2025 13:00,Gearbox Failure
4013,25,09-04-2025 23:00,10-04-2025 03:00,Scheduled Maintenance
4014,141,13-11-2025 06:00,13-11-2025 13:00,Sensor Fault
4015,35,31-08-2025 06:00,31-08-2025 08:00,Gearbox Failure
4016,98,13-09-2025 06:00,13-09-2025 13:00,Gearbox Failure
4017,33,06-07-2025 23:00,07-07-2025 03:00,Gearbox Failure
4018,115,27-05-2025 10:00,27-05-2025 15:00,Sensor Fault
4019,60,29-04-2025 19:00,29-04-2025 22:00,Gearbox Failure
4020,112,02-02-2025 04:00,02-02-2025 12:00,Scheduled Maintenance
4021,40,02-03-2025 16:00,03-03-2025 01:00,Sensor Fault
4022,142,20-09-2025 00:00,20-09-2025 11:00,Generator Failure
4023,130,29-05-2025 15:00,29-05-2025 20:00,Generator Failure
4024,14,05-02-2025 09:00,05-02-2025 18:00,Blade Inspection
4025,89,11-11-2025 12:00,11-11-2025 17:00,Blade Inspection
4026,48,06-10-2025 19:00,07-10-2025 02:00,Scheduled Maintenance
4027,96,21-09-2025 05:00,21-09-2025 15:00,Scheduled Maintenance
4028,22,13-09-2025 23:00,14-09-2025 09:00,Blade Inspection
4029,11,04-06-2025 03:00,04-06-2025 08:00,Sensor Fault
4030,31,04-04-2025 06:00,04-04-2025 08:00,Gearbox Failure
4031,81,21-03-2025 08:00,21-03-2025 15:00,Scheduled Maintenance
4032,52,13-01-2025 02:00,13-01-2025 05:00,Scheduled Maintenance
4033,42,30-07-2025 04:00,30-07-2025 12:00,Blade Inspection
4034,28,30-08-2025 03:00,30-08-2025 13:00,Sensor Fault
4035,99,20-07-2025 09:00,20-07-2025 20:00,Blade Inspection
4036,143,10-09-2025 16:00,11-09-2025 01:00,Scheduled Maintenance
4037,16,12-02-2025 08:00,12-02-2025 19:00,Scheduled Maintenance
4038,43,05-09-2025 15:00,05-09-2025 21:00,Scheduled Maintenance
4039,52,10-08-2025 13:00,10-08-2025 17:00,Gearbox Failure
4040,75,15-10-2025 07:00,15-10-2025 17:00,Blade Inspection
4041,14,11-03-2025 06:00,11-03-2025 16:00,Blade Inspection
4042,126,21-11-2025 22:00,22-11-2025 04:00,Gearbox Failure
4043,121,31-12-2025 20:00,01-01-2026 07:00,Blade Inspection
4044,19,12-03-2025 03:00,12-03-2025 13:00,Gearbox Failure
4045,130,15-09-2025 11:00,15-09-2025 19:00,Blade Inspection
4046,22,06-02-2025 10:00,06-02-2025 19:00,Gearbox Failure
4047,92,25-08-2025 15:00,26-08-2025 02:00,Generator Failure
4048,31,27-03-2025 11:00,27-03-2025 21:00,Blade Inspection
4049,120,13-12-2025 13:00,13-12-2025 17:00,Gearbox Failure
4050,9,02-12-2025 12:00,02-12-2025 20:00,Sensor Fault
4051,71,10-10-2025 19:00,11-10-2025 02:00,Scheduled Maintenance
4052,95,04-12-2025 07:00,04-12-2025 16:00,Gearbox Failure
4053,13,17-06-2025 06:00,17-06-2025 08:00,Blade Inspection
4054,133,25-11-2025 15:00,26-11-2025 02:00,Blade Inspection
4055,3,24-07-2025 18:00,24-07-2025 20:00,Generator Failure
4056,101,31-10-2025 23:00,01-11-2025 05:00,Generator Failure
4057,71,07-04-2025 21:00,07-04-2025 22:00,Generator Failure
4058,68,12-06-2025 00:00,12-06-2025 04:00,Scheduled Maintenance
4059,11,12-05-2025 17:00,13-05-2025 04:00,Sensor Fault
4060,142,18-02-2025 00:00,18-02-2025 11:00,Gearbox Failure
4061,114,25-04-2025 07:00,25-04-2025 13:00,Sensor Fault
4062,100,09-01-2025 19:00,10-01-2025 01:00,Generator Failure
4063,72,17-11-2025 14:00,17-11-2025 20:00,Gearbox Failure
4064,113,06-04-2025 12:00,06-04-2025 21:00,Generator Failure
4065,44,03-04-2025 04:00,03-04-2025 12:00,Blade Inspection
4066,91,16-08-2025 04:00,16-08-2025 12:00,Generator Failure
4067,29,09-02-2025 05:00,09-02-2025 15:00,Blade Inspection
4068,19,08-08-2025 19:00,09-08-2025 06:00,Blade Inspection
4069,31,28-08-2025 01:00,28-08-2025 07:00,Sensor Fault
4070,60,20-09-2025 02:00,20-09-2025 06:00,Generator Failure
4071,122,19-05-2025 17:00,19-05-2025 19:00,Gearbox Failure
4072,66,07-02-2025 03:00,07-02-2025 04:00,Generator Failure
4073,75,04-03-2025 11:00,04-03-2025 22:00,Sensor Fault
4074,30,01-09-2025 20:00,02-09-2025 01:00,Scheduled Maintenance
4075,80,20-11-2025 02:00,20-11-2025 08:00,Gearbox Failure
4076,17,13-07-2025 02:00,13-07-2025 07:00,Blade Inspection
4077,93,10-04-2025 00:00,10-04-2025 10:00,Sensor Fault
4078,49,01-11-2025 21:00,02-11-2025 00:00,Gearbox Failure
4079,38,01-08-2025 19:00,02-08-2025 05:00,Scheduled Maintenance
4080,80,14-10-2025 06:00,14-10-2025 11:00,Scheduled Maintenance
4081,61,13-12-2025 09:00,13-12-2025 14:00,Sensor Fault
4082,84,12-12-2025 19:00,13-12-2025 01:00,Blade Inspection
4083,12,24-05-2025 20:00,25-05-2025 04:00,Blade Inspection
4084,143,25-08-2025 05:00,25-08-2025 16:00,Blade Inspection
4085,100,20-07-2025 04:00,20-07-2025 09:00,Generator Failure
4086,124,10-03-2025 16:00,11-03-2025 01:00,Gearbox Failure
4087,103,14-09-2025 22:00,15-09-2025 01:00,Generator Failure
4088,60,19-04-2025 00:00,19-04-2025 10:00,Gearbox Failure
4089,47,08-01-2025 05:00,08-01-2025 13:00,Gearbox Failure
4090,105,02-12-2025 06:00,02-12-2025 11:00,Gearbox Failure
4091,138,16-02-2025 18:00,17-02-2025 03:00,Gearbox Failure
4092,55,06-03-2025 07:00,06-03-2025 13:00,Generator Failure
4093,87,06-04-2025 03:00,06-04-2025 10:00,Gearbox Failure
4094,105,11-08-2025 03:00,11-08-2025 13:00,Generator Failure
4095,98,07-03-2025 19:00,08-03-2025 05:00,Scheduled Maintenance
4096,122,16-12-2025 14:00,16-12-2025 23:00,Generator Failure
4097,30,03-03-2025 21:00,04-03-2025 06:00,Scheduled Maintenance
4098,53,11-01-2025 14:00,11-01-2025 23:00,Generator Failure
4099,58,15-02-2025 06:00,15-02-2025 13:00,Sensor Fault
4100,98,02-03-2025 06:00,02-03-2025 12:00,Generator Failure
4101,74,03-03-2025 14:00,03-03-2025 23:00,Generator Failure
4102,84,25-05-2025 19:00,26-05-2025 05:00,Gearbox Failure
4103,117,13-08-2025 02:00,13-08-2025 08:00,Sensor Fault
4104,56,16-12-2025 06:00,16-12-2025 10:00,Sensor Fault
4105,61,04-10-2025 11:00,04-10-2025 14:00,Generator Failure
4106,132,06-03-2025 12:00,06-03-2025 18:00,Sensor Fault
4107,63,18-04-2025 15:00,19-04-2025 01:00,Scheduled Maintenance
4108,81,10-04-2025 22:00,11-04-2025 05:00,Blade Inspection
4109,89,09-01-2025 04:00,09-01-2025 08:00,Scheduled Maintenance
4110,89,18-04-2025 09:00,18-04-2025 19:00,Blade Inspection
4111,54,06-01-2025 07:00,06-01-2025 17:00,Scheduled Maintenance
4112,58,09-09-2025 07:00,09-09-2025 11:00,Gearbox Failure
4113,115,01-11-2025 09:00,01-11-2025 10:00,Scheduled Maintenance
4114,27,13-03-2025 07:00,13-03-2025 16:00,Sensor Fault
4115,69,11-02-2025 13:00,11-02-2025 18:00,Blade Inspection
4116,124,15-05-2025 21:00,16-05-2025 08:00,Gearbox Failure
4117,142,07-03-2025 19:00,07-03-2025 23:00,Blade Inspection
4118,74,21-11-2025 20:00,22-11-2025 02:00,Scheduled Maintenance
4119,57,19-06-2025 06:00,19-06-2025 11:00,Scheduled Maintenance
4120,67,27-01-2025 01:00,27-01-2025 10:00,Gearbox Failure
4121,143,07-08-2025 11:00,07-08-2025 14:00,Gearbox Failure
4122,85,28-02-2025 02:00,28-02-2025 11:00,Sensor Fault
4123,101,16-07-2025 00:00,16-07-2025 06:00,Scheduled Maintenance
4124,129,24-03-2025 03:00,24-03-2025 07:00,Generator Failure
4125,48,29-10-2025 11:00,29-10-2025 21:00,Generator Failure
4126,81,30-01-2025 15:00,30-01-2025 18:00,Gearbox Failure
4127,36,27-09-2025 21:00,28-09-2025 07:00,Sensor Fault
4128,22,29-07-2025 17:00,30-07-2025 02:00,Gearbox Failure
4129,95,19-04-2025 22:00,20-04-2025 06:00,Sensor Fault
4130,149,28-07-2025 12:00,28-07-2025 22:00,Sensor Fault
4131,130,11-09-2025 17:00,12-09-2025 01:00,Sensor Fault
4132,12,05-03-2025 22:00,06-03-2025 00:00,Blade Inspection
4133,43,31-08-2025 03:00,31-08-2025 13:00,Blade Inspection
4134,48,25-09-2025 11:00,25-09-2025 12:00,Blade Inspection
4135,69,02-02-2025 00:00,02-02-2025 04:00,Gearbox Failure
4136,127,20-12-2025 15:00,21-12-2025 01:00,Generator Failure
4137,125,10-03-2025 04:00,10-03-2025 09:00,Generator Failure
4138,11,16-01-2025 09:00,16-01-2025 11:00,Scheduled Maintenance
4139,25,16-02-2025 08:00,16-02-2025 15:00,Gearbox Failure
4140,62,29-09-2025 19:00,30-09-2025 05:00,Sensor Fault
4141,87,06-03-2025 01:00,06-03-2025 06:00,Sensor Fault
4142,143,29-08-2025 20:00,30-08-2025 01:00,Gearbox Failure
4143,89,24-08-2025 23:00,25-08-2025 10:00,Scheduled Maintenance
4144,64,29-03-2025 06:00,29-03-2025 12:00,Scheduled Maintenance
4145,63,21-06-2025 03:00,21-06-2025 08:00,Generator Failure
4146,46,17-01-2025 10:00,17-01-2025 20:00,Sensor Fault
4147,133,12-07-2025 11:00,12-07-2025 22:00,Scheduled Maintenance
4148,17,05-09-2025 00:00,05-09-2025 10:00,Generator Failure
4149,126,01-11-2025 06:00,01-11-2025 10:00,Blade Inspection
4150,145,24-08-2025 23:00,25-08-2025 07:00,Blade Inspection
4151,44,22-01-2025 22:00,23-01-2025 05:00,Blade Inspection
4152,86,24-01-2025 21:00,25-01-2025 05:00,Scheduled Maintenance
4153,15,23-05-2025 23:00,24-05-2025 09:00,Blade Inspection
4154,11,21-06-2025 23:00,22-06-2025 04:00,Gearbox Failure
4155,72,17-06-2025 22:00,18-06-2025 01:00,Sensor Fault
4156,108,06-12-2025 13:00,06-12-2025 16:00,Blade Inspection
4157,107,08-05-2025 02:00,08-05-2025 06:00,Sensor Fault
4158,99,27-01-2025 14:00,27-01-2025 20:00,Generator Failure
4159,150,09-12-2025 11:00,09-12-2025 21:00,Generator Failure
4160,110,15-04-2025 00:00,15-04-2025 03:00,Gearbox Failure
4161,98,22-09-2025 10:00,22-09-2025 13:00,Gearbox Failure
4162,46,10-04-2025 07:00,10-04-2025 13:00,Sensor Fault
4163,114,02-06-2025 10:00,02-06-2025 11:00,Generator Failure
4164,67,12-01-2025 11:00,12-01-2025 17:00,Scheduled Maintenance
4165,25,30-10-2025 12:00,30-10-2025 13:00,Gearbox Failure
4166,115,03-04-2025 12:00,03-04-2025 21:00,Blade Inspection
4167,65,02-11-2025 00:00,02-11-2025 04:00,Sensor Fault
4168,78,03-09-2025 14:00,03-09-2025 16:00,Blade Inspection
4169,1,04-03-2025 19:00,05-03-2025 06:00,Generator Failure
4170,104,15-10-2025 02:00,15-10-2025 10:00,Blade Inspection
4171,140,20-05-2025 06:00,20-05-2025 15:00,Blade Inspection
4172,107,15-07-2025 09:00,15-07-2025 11:00,Blade Inspection
4173,87,26-09-2025 23:00,27-09-2025 10:00,Blade Inspection
4174,92,12-12-2025 20:00,13-12-2025 07:00,Sensor Fault
4175,41,16-05-2025 12:00,16-05-2025 23:00,Blade Inspection
4176,126,26-08-2025 10:00,26-08-2025 16:00,Blade Inspection
4177,115,16-05-2025 14:00,17-05-2025 01:00,Sensor Fault
4178,23,25-10-2025 09:00,25-10-2025 18:00,Sensor Fault
4179,78,07-04-2025 22:00,08-04-2025 04:00,Blade Inspection
4180,104,03-11-2025 13:00,03-11-2025 20:00,Blade Inspection
4181,100,28-07-2025 20:00,29-07-2025 01:00,Scheduled Maintenance
4182,146,15-02-2025 07:00,15-02-2025 17:00,Generator Failure
4183,56,05-02-2025 14:00,05-02-2025 20:00,Sensor Fault
4184,59,26-07-2025 19:00,27-07-2025 04:00,Blade Inspection
4185,62,02-03-2025 13:00,02-03-2025 20:00,Generator Failure
4186,77,29-03-2025 20:00,30-03-2025 01:00,Gearbox Failure
4187,125,27-01-2025 17:00,27-01-2025 23:00,Gearbox Failure
4188,112,17-12-2025 01:00,17-12-2025 11:00,Generator Failure
4189,53,09-11-2025 15:00,09-11-2025 21:00,Scheduled Maintenance
4190,53,15-09-2025 10:00,15-09-2025 14:00,Generator Failure
4191,76,11-05-2025 05:00,11-05-2025 10:00,Blade Inspection
4192,129,26-04-2025 18:00,27-04-2025 04:00,Gearbox Failure
4193,21,05-11-2025 20:00,06-11-2025 01:00,Gearbox Failure
4194,139,17-07-2025 17:00,17-07-2025 20:00,Scheduled Maintenance
4195,21,16-04-2025 04:00,16-04-2025 15:00,Blade Inspection
4196,62,10-08-2025 00:00,10-08-2025 03:00,Blade Inspection
4197,131,21-08-2025 00:00,21-08-2025 06:00,Generator Failure
4198,108,12-07-2025 09:00,12-07-2025 10:00,Blade Inspection
4199,146,21-11-2025 14:00,21-11-2025 23:00,Gearbox Failure
4200,86,06-12-2025 19:00,07-12-2025 00:00,Sensor Fault
4201,11,23-09-2025 22:00,24-09-2025 03:00,Generator Failure
4202,33,16-12-2025 08:00,16-12-2025 11:00,Generator Failure
4203,42,14-07-2025 22:00,15-07-2025 02:00,Sensor Fault
4204,145,16-08-2025 05:00,16-08-2025 15:00,Generator Failure
4205,131,07-11-2025 04:00,07-11-2025 15:00,Generator Failure
4206,45,25-07-2025 14:00,25-07-2025 18:00,Blade Inspection
4207,52,07-11-2025 03:00,07-11-2025 11:00,Blade Inspection
4208,50,14-12-2025 20:00,15-12-2025 05:00,Scheduled Maintenance
4209,99,05-02-2025 05:00,05-02-2025 09:00,Generator Failure
4210,128,04-09-2025 02:00,04-09-2025 09:00,Scheduled Maintenance
4211,15,31-03-2025 19:00,31-03-2025 20:00,Generator Failure
4212,125,28-07-2025 17:00,28-07-2025 20:00,Gearbox Failure
4213,4,09-07-2025 17:00,10-07-2025 04:00,Blade Inspection
4214,36,20-06-2025 16:00,21-06-2025 03:00,Sensor Fault
