FaultID,TurbineID,FaultDate,FaultCode,Severity
6192,137,2025-03-25,GBX101,Low
6193,41,2025-01-24,BLD301,High
6194,19,2025-07-19,BLD301,Low
6195,44,2025-08-18,GBX101,High
6196,1,2025-07-31,GEN401,Critical
6197,98,2025-03-18,GBX101,High
6198,131,2025-10-09,GBX101,Critical
6199,68,2025-03-11,GEN401,Medium
6200,76,2025-09-11,BRK501,Medium
6201,26,2025-10-07,BRK501,Medium
6202,91,2025-02-10,BLD301,Medium
6203,102,2025-10-15,BLD301,Low
6204,23,2025-07-20,BRK501,Low
6205,72,2025-01-14,GEN401,Low
6206,80,2025-12-28,GEN401,Low
6207,33,2025-01-21,SNS205,High
6208,86,2025-03-11,BLD301,High
6209,36,2025-06-24,GBX101,Critical
6210,129,2025-04-15,SNS205,Critical
6211,127,2025-05-27,SNS205,Critical
6212,108,2025-05-21,SNS205,Low
6213,46,2025-08-26,SNS205,Critical
6214,27,2025-07-21,GBX101,Low
6215,57,2025-09-19,BRK501,Low
6216,56,2025-10-06,BRK501,High
6217,38,2025-03-16,SNS205,High
6218,118,2025-06-05,GBX101,Medium
6219,84,2025-08-27,SNS205,High
6220,112,2025-11-05,BLD301,Low
6221,99,2025-05-22,GBX101,Critical
6222,112,2025-10-25,BLD301,Low
6223,143,2025-06-14,BLD301,Medium
6224,113,2025-09-08,GBX101,Medium
6225,12,2025-02-08,SNS205,Critical
6226,12,2025-12-25,GBX101,Low
6227,129,2025-07-25,GBX101,Medium
6228,20,2025-03-02,BRK501,Low
6229,122,2025-08-29,SNS205,Medium
6230,137,2025-09-14,GBX101,Low
6231,89,2025-01-17,BLD301,Low
6232,91,2025-08-11,BLD301,Medium
6233,2,2025-07-16,GBX101,Critical
6234,71,2025-05-06,SNS205,Medium
6235,73,2025-06-21,BRK501,Low
6236,64,2025-06-09,GEN401,High
6237,120,2025-02-06,SNS205,Medium
6238,14,2025-04-15,BRK501,High
6239,35,2025-02-27,BRK501,Low
6240,140,2025-03-12,GBX101,High
6241,115,2025-05-29,BLD301,High
6242,79,2025-04-27,GEN401,High
6243,7,2025-05-14,BLD301,Medium
6244,44,2025-03-13,BLD301,Low
6245,11,2025-08-01,BLD301,High
6246,43,2025-05-09,BRK501,Low
6247,48,2025-12-23,BRK501,Low
6248,143,2025-02-15,BLD301,Low
6249,11,2025-02-06,BRK501,Critical
6250,115,2025-03-16,GBX101,Low
6251,140,2025-06-02,BRK501,Low
6252,132,2025-06-08,SNS205,Medium
6253,39,2025-08-18,BLD301,High
6254,35,2025-10-24,SNS205,Critical
6255,23,2025-09-11,GEN401,Critical
6256,128,2025-04-14,GBX101,Medium
6257,146,2025-03-07,GEN401,Critical
6258,113,2025-10-31,GBX101,Low
6259,118,2025-07-16,GBX101,High
6260,79,2025-01-18,BRK501,Medium
6261,120,2025-02-25,BLD301,High
6262,148,2025-03-26,GEN401,Low
6263,45,2025-11-13,GBX101,Critical
6264,104,2025-10-01,BLD301,Critical
6265,70,2025-11-12,GBX101,High
6266,66,2025-12-08,GBX101,Low
6267,67,2025-01-29,GEN401,Critical
6268,77,2025-01-20,BRK501,High
6269,91,2025-08-04,BRK501,Medium
6270,41,2025-11-03,GBX101,High
6271,14,2025-02-17,GBX101,High
6272,139,2025-07-19,BRK501,High
6273,112,2025-09-23,BRK501,High
6274,7,2025-06-12,GEN401,Low
6275,74,2025-03-19,SNS205,High
6276,123,2025-04-20,SNS205,Critical
6277,102,2025-07-08,GEN401,Low
6278,145,2025-05-12,GBX101,Low
6279,95,2025-11-16,SNS205,Low
6280,74,2025-11-09,BLD301,Critical
6281,145,2025-03-17,BRK501,High
6282,47,2025-12-22,SNS205,Medium
6283,128,2025-04-18,BLD301,Critical
6284,94,2025-10-06,SNS205,Medium
6285,90,2025-08-29,SNS205,Low
6286,129,2025-01-20,GBX101,High
6287,126,2025-08-22,GEN401,Critical
6288,90,2025-08-29,SNS205,Medium
6289,69,2025-06-02,BLD301,Low
6290,107,2025-02-16,GBX101,High
6291,14,2025-05-02,GBX101,Medium
6292,56,2025-12-09,SNS205,High
6293,119,2025-01-07,GBX101,Critical
6294,30,2025-05-15,SNS205,Low
6295,49,2025-01-25,SNS205,High
6296,91,2025-09-15,GBX101,Low
6297,39,2025-06-19,BRK501,Critical
6298,109,2025-06-21,SNS205,Critical
6299,112,2025-10-16,BLD301,High
6300,141,2025-09-18,BLD301,Critical
6301,21,2025-12-29,GBX101,High
6302,121,2025-06-27,BRK501,Medium
6303,85,2025-12-05,GBX101,Medium
6304,33,2025-02-13,GEN401,High
6305,148,2025-08-05,GBX101,Low
6306,61,2025-01-16,GEN401,High
6307,136,2025-05-08,BLD301,Critical
6308,77,2025-02-12,BLD301,High
6309,6,2025-07-23,BRK501,Critical
6310,127,2025-06-04,BLD301,Critical
6311,128,2025-05-28,GBX101,Critical
6312,46,2025-08-12,BLD301,High
6313,105,2025-09-19,GBX101,Medium
6314,24,2025-05-12,GBX101,Critical
6315,28,2025-11-03,BLD301,High
6316,147,2025-11-21,SNS205,Critical
6317,117,2025-05-25,BRK501,High
6318,59,2025-10-19,BRK501,Low
6319,14,2025-01-15,GEN401,Medium
6320,25,2025-08-21,GBX101,High
6321,102,2025-12-10,SNS205,Low
6322,145,2025-06-20,GBX101,Low
6323,99,2025-07-27,GBX101,High
6324,37,2025-07-06,GBX101,High
6325,57,2025-03-14,GBX101,Medium
6326,52,2025-01-18,GBX101,Low
6327,134,2025-02-16,BLD301,Critical
6328,42,2025-05-03,BRK501,Critical
6329,103,2025-04-05,GEN401,Low
6330,105,2025-12-03,BLD301,Critical
6331,10,2025-11-07,GEN401,Critical
6332,45,2025-03-01,SNS205,Medium
6333,143,2025-03-24,SNS205,Critical
6334,41,2025-08-16,BLD301,Medium
6335,123,2025-05-03,SNS205,Medium
6336,39,2025-08-18,GBX101,Low
6337,105,2025-12-05,BRK501,High
6338,123,2025-04-06,GBX101,High
6339,60,2025-02-04,SNS205,Medium
6340,94,2025-04-14,SNS205,Low
6341,19,2025-02-17,BRK501,Critical
6342,117,2025-03-26,GEN401,Critical
6343,102,2025-07-03,BLD301,Critical
6344,54,2025-09-13,BRK501,High
6345,71,2025-10-11,SNS205,Medium
6346,11,2025-04-18,GBX101,Critical
6347,123,2025-02-08,BLD301,Low
6348,72,2025-08-15,BLD301,Critical
6349,18,2025-01-30,SNS205,Low
6350,135,2025-04-08,BLD301,Critical
6351,101,2025-03-21,BLD301,High
6352,81,2025-02-24,SNS205,Low
6353,3,2025-02-22,GEN401,Low
6354,58,2025-08-06,GBX101,Critical
6355,62,2025-06-29,BLD301,Medium
6356,81,2025-04-28,BRK501,Low
6357,74,2025-10-26,SNS205,Low
6358,64,2025-05-26,BRK501,Low
6359,51,2025-09-18,GEN401,Low
6360,140,2025-09-25,BRK501,Low
6361,89,2025-06-04,BRK501,Critical
6362,143,2025-02-14,SNS205,Critical
6363,104,2025-12-07,GBX101,Critical
6364,44,2025-11-06,SNS205,Critical
6365,27,2025-02-05,GEN401,Low
6366,111,2025-07-23,SNS205,Medium
6367,75,2025-08-28,GEN401,High
6368,24,2025-01-31,GEN401,High
6369,122,2025-12-25,SNS205,Medium
6370,112,2025-06-19,BRK501,Critical
6371,43,2025-08-23,GBX101,High
6372,3,2025-03-14,SNS205,Low
6373,80,2025-02-10,BLD301,Low
6374,32,2025-02-16,BLD301,High
6375,109,2025-08-14,GBX101,Medium
6376,93,2025-12-16,GEN401,Critical
6377,107,2025-06-17,SNS205,High
6378,51,2025-06-18,SNS205,Low
6379,60,2025-02-22,SNS205,Low
6380,24,2025-06-05,BLD301,Medium
6381,56,2025-12-24,GBX101,Critical
6382,29,2025-06-01,SNS205,Low
6383,114,2025-03-26,GBX101,Critical
6384,117,2025-03-08,BRK501,Critical
6385,90,2025-11-01,BRK501,Medium
6386,141,2025-11-12,GBX101,High
6387,16,2025-10-05,GBX101,Critical
6388,105,2025-07-04,GEN401,Medium
6389,42,2025-11-28,BLD301,High
6390,23,2025-02-27,SNS205,Medium
6391,78,2025-02-10,GBX101,Low
6392,33,2025-09-02,SNS205,Medium
6393,113,2025-04-13,BRK501,Low
6394,87,2025-09-19,BRK501,Low
6395,107,2025-05-24,SNS205,Critical
6396,72,2025-03-05,SNS205,Low
6397,136,2025-12-23,SNS205,Critical
6398,75,2025-12-17,GEN401,Low
6399,72,2025-04-10,BRK501,Critical
6400,72,2025-08-20,GBX101,High
6401,74,2025-04-17,SNS205,Critical
6402,54,2025-06-09,BRK501,Medium
6403,32,2025-07-22,GEN401,High
6404,14,2025-07-12,BRK501,High
6405,120,2025-10-02,BLD301,Critical
6406,76,2025-08-13,GBX101,High
6407,25,2025-08-22,GBX101,Low
6408,140,2025-12-29,BLD301,Medium
6409,82,2025-12-30,GEN401,Critical
6410,94,2025-12-06,GBX101,Critical
6411,45,2025-02-23,GEN401,Low
6412,91,2025-01-20,SNS205,High
6413,18,2025-01-17,BRK501,Critical
6414,122,2025-12-28,GEN401,Critical
6415,126,2025-08-23,BLD301,Low
6416,124,2025-02-20,BLD301,Medium
6417,91,2025-12-26,GEN401,High
6418,44,2025-01-28,SNS205,Low
6419,135,2025-03-25,GEN401,High
6420,120,2025-01-05,GBX101,Critical
6421,100,2025-09-23,GEN401,Medium
6422,126,2025-12-16,SNS205,High
6423,150,2025-09-02,SNS205,Critical
6424,71,2025-09-18,BRK501,Medium
6425,19,2025-02-21,GEN401,Low
6426,83,2025-04-04,SNS205,High
6427,80,2025-08-26,GEN401,High
6428,104,2025-03-31,SNS205,Critical
6429,59,2025-04-04,SNS205,High
6430,116,2025-05-08,GBX101,High
6431,91,2025-10-28,SNS205,High
6432,26,2025-07-20,GBX101,Low
6433,35,2025-01-19,GEN401,Critical
6434,116,2025-09-26,GBX101,Critical
6435,9,2025-02-13,SNS205,Medium
6436,10,2025-02-19,GBX101,Critical
6437,132,2025-07-25,BRK501,High
6438,120,2025-12-23,BLD301,Low
6439,43,2025-10-05,GBX101,High
6440,24,2025-11-16,BRK501,Critical
6441,138,2025-04-01,BRK501,Low
6442,53,2025-08-15,BRK501,Low
6443,6,2025-02-12,GBX101,High
6444,112,2025-03-22,GBX101,High
6445,123,2025-08-12,GBX101,High
6446,57,2025-05-17,BRK501,Critical
6447,47,2025-01-05,BRK501,High
6448,9,2025-12-02,SNS205,Medium
6449,131,2025-06-06,BRK501,Critical
6450,13,2025-08-29,GBX101,Medium
6451,72,2025-12-25,GBX101,High
6452,68,2025-07-27,BLD301,Medium
6453,25,2025-06-19,BLD301,Low
6454,90,2025-06-11,BRK501,High
6455,41,2025-09-05,BRK501,Medium
6456,56,2025-04-24,BRK501,Medium
6457,41,2025-02-13,GBX101,Low
6458,124,2025-10-06,GEN401,Critical
6459,138,2025-03-09,BRK501,Medium
6460,117,2025-09-12,GEN401,Low
6461,52,2025-09-25,GBX101,Critical
6462,50,2025-07-16,BLD301,Low
6463,41,2025-12-27,GEN401,High
6464,88,2025-12-29,GEN401,High
6465,32,2025-10-08,GBX101,Medium
6466,94,2025-12-19,GEN401,Medium
6467,76,2025-01-15,BLD301,High
6468,66,2025-02-23,GBX101,Critical
6469,77,2025-09-07,BRK501,Critical
6470,5,2025-05-01,BRK501,Critical
6471,130,2025-02-09,GBX101,Low
6472,111,2025-12-03,GEN401,High
6473,76,2025-09-11,SNS205,Medium
6474,99,2025-08-24,GEN401,Low
6475,50,2025-02-27,SNS205,Critical
6476,37,2025-09-29,BLD301,Critical
6477,122,2025-01-16,SNS205,Critical
6478,80,2025-09-29,GBX101,High
6479,114,2025-08-15,GBX101,Medium
6480,109,2025-11-20,GBX101,Critical
6481,29,2025-04-18,BLD301,High
6482,132,2025-05-22,BLD301,Critical
6483,137,2025-04-30,GEN401,High
6484,124,2025-08-20,GEN401,Medium
6485,82,2025-08-07,BLD301,Critical
6486,97,2025-02-04,BRK501,Critical
6487,115,2025-01-01,GBX101,Low
6488,3,2025-03-22,BRK501,Critical
6489,140,2025-12-19,GBX101,Critical
6490,118,2025-05-24,GEN401,Critical
6491,135,2025-07-10,BLD301,Low
6492,23,2025-02-04,GBX101,Low
6493,54,2025-07-12,GBX101,Low
6494,121,2025-04-22,SNS205,Low
6495,25,2025-04-14,GBX101,Medium
6496,97,2025-04-24,GEN401,Medium
6497,82,2025-04-10,GBX101,High
6498,145,2025-07-10,SNS205,Medium
6499,104,2025-09-26,GBX101,High
6500,79,2025-06-13,GBX101,High
6501,121,2025-06-15,SNS205,Low
6502,69,2025-09-26,GEN401,Critical
6503,20,2025-04-23,GBX101,Medium
6504,47,2025-09-10,GEN401,Low
6505,61,2025-06-22,BLD301,Low
6506,33,2025-08-29,BRK501,High
6507,145,2025-08-31,SNS205,Low
6508,9,2025-03-24,GEN401,Critical
6509,70,2025-03-08,GBX101,Medium
6510,145,2025-11-11,GBX101,High
6511,119,2025-02-21,BRK501,High
6512,14,2025-08-25,BLD301,Critical
6513,60,2025-08-09,BLD301,High
6514,28,2025-07-31,GBX101,Medium
6515,96,2025-10-24,BLD301,Medium
6516,144,2025-10-18,BRK501,Critical
6517,106,2025-11-14,BLD301,Low
6518,101,2025-04-20,SNS205,Low
6519,90,2025-10-09,SNS205,Medium
6520,21,2025-05-22,BRK501,Critical
6521,86,2025-03-03,BRK501,Medium
6522,103,2025-03-30,GBX101,Low
6523,12,2025-06-14,BLD301,Critical
6524,110,2025-01-02,GBX101,High
6525,83,2025-05-02,BRK501,Critical
6526,73,2025-03-19,BLD301,Low
6527,133,2025-10-01,GBX101,High
6528,93,2025-02-15,SNS205,Critical
6529,148,2025-05-08,GBX101,High
6530,71,2025-09-15,GBX101,Medium
6531,148,2025-05-29,GEN401,High
6532,12,2025-03-02,GEN401,Low
6533,77,2025-11-25,SNS205,Critical
6534,34,2025-11-03,GEN401,High
6535,103,2025-07-22,SNS205,High
6536,84,2025-03-05,SNS205,Medium
6537,37,2025-05-28,BRK501,Critical
6538,17,2025-07-27,BRK501,Critical
6539,115,2025-10-12,BLD301,Medium
6540,114,2025-02-17,BRK501,Low
6541,47,2025-06-23,GBX101,High
6542,138,2025-09-12,GBX101,High
6543,29,2025-10-21,GEN401,High
6544,37,2025-06-15,GBX101,Critical
6545,148,2025-10-13,GEN401,High
6546,41,2025-03-07,BRK501,Low
6547,127,2025-06-14,GEN401,High
6548,53,2025-05-04,SNS205,Medium
6549,57,2025-09-13,BLD301,Critical
6550,107,2025-04-20,SNS205,High
6551,68,2025-01-03,BRK501,Low
6552,48,2025-10-04,SNS205,Low
6553,79,2025-01-11,BRK501,Critical
6554,8,2025-04-11,GEN401,High
6555,146,2025-03-06,BRK501,Low
6556,40,2025-12-12,SNS205,Low
6557,14,2025-06-02,GBX101,Critical
6558,14,2025-03-01,SNS205,Low
6559,94,2025-11-15,BRK501,Low
6560,2,2025-04-13,SNS205,Low
6561,149,2025-08-23,GEN401,Critical
6562,19,2025-12-21,BRK501,Critical
6563,39,2025-04-23,SNS205,Critical
6564,44,2025-04-16,BRK501,Low
6565,82,2025-10-08,GBX101,Critical
6566,108,2025-04-13,GEN401,Low
6567,49,2025-04-04,BLD301,Critical
6568,110,2025-05-25,GEN401,Low
6569,83,2025-01-07,BRK501,Medium
6570,93,2025-11-29,BLD301,High
6571,117,2025-10-08,GEN401,Low
6572,76,2025-07-16,BLD301,Low
6573,150,2025-12-12,BLD301,Low
6574,9,2025-12-31,GEN401,Critical
6575,19,2025-01-19,GBX101,Critical
6576,105,2025-02-05,GEN401,Medium
6577,30,2025-12-28,GBX101,Critical
6578,63,2025-04-20,BLD301,Critical
6579,40,2025-10-15,BLD301,Medium
6580,46,2025-08-07,BLD301,Critical
6581,31,2025-11-23,SNS205,High
6582,100,2025-12-05,BLD301,Low
6583,3,2025-06-23,GBX101,Critical
6584,22,2025-08-16,GEN401,Medium
6585,101,2025-10-06,GBX101,High
6586,116,2025-06-22,BRK501,Medium
6587,33,2025-05-02,BLD301,Low
6588,97,2025-01-11,SNS205,Critical
6589,84,2025-03-19,SNS205,Low
6590,41,2025-07-16,GEN401,Low
6591,2,2025-12-27,BLD301,Medium
6592,47,2025-03-03,GBX101,High
6593,47,2025-10-11,GBX101,Medium
6594,70,2025-03-11,GEN401,Low
6595,142,2025-11-07,BRK501,Medium
6596,119,2025-01-22,BLD301,Low
6597,56,2025-07-04,GEN401,High
6598,41,2025-01-07,GEN401,Critical
6599,47,2025-08-03,BRK501,Low
6600,67,2025-11-22,GBX101,Low
6601,38,2025-09-15,BRK501,Medium
6602,73,2025-11-19,BRK501,High
6603,53,2025-03-12,BRK501,High
6604,108,2025-04-24,GBX101,High
6605,135,2025-10-24,GEN401,Critical
6606,36,2025-05-09,BRK501,Low
6607,57,2025-06-06,GEN401,Medium
6608,148,2025-04-26,GBX101,Critical
6609,66,2025-12-20,BRK501,Critical
6610,10,2025-02-19,GBX101,Medium
6611,23,2025-09-26,BLD301,High
6612,28,2025-08-18,SNS205,Medium
6613,148,2025-01-09,BRK501,Critical
6614,60,2025-10-21,SNS205,High
6615,37,2025-12-30,BLD301,Critical
6616,72,2025-10-25,GBX101,Critical
6617,62,2025-11-18,BLD301,Low
6618,44,2025-05-08,SNS205,Medium
6619,41,2025-08-23,GBX101,Critical
6620,84,2025-05-18,GBX101,Medium
6621,19,2025-09-11,BRK501,Medium
6622,99,2025-06-09,SNS205,Medium
6623,67,2025-03-20,GBX101,High
6624,39,2025-06-27,BRK501,Critical
6625,10,2025-12-19,GEN401,Critical
6626,26,2025-03-27,GBX101,Medium
6627,78,2025-01-11,BLD301,Medium
6628,129,2025-03-26,SNS205,Critical
6629,112,2025-11-14,GBX101,High
6630,15,2025-05-11,GBX101,Medium
6631,18,2025-04-18,BRK501,Low
6632,127,2025-06-08,BLD301,Critical
6633,119,2025-01-09,SNS205,High
6634,137,2025-11-13,BRK501,High
6635,10,2025-07-06,BRK501,High
6636,5,2025-11-24,BRK501,High
6637,88,2025-03-27,GBX101,High
6638,128,2025-07-11,GEN401,Medium
6639,62,2025-05-04,BRK501,Critical
6640,67,2025-08-21,GBX101,Low
6641,123,2025-08-02,GBX101,High
6642,128,2025-11-01,BRK501,Medium
6643,72,2025-01-12,GBX101,Critical
6644,60,2025-01-27,BRK501,High
6645,48,2025-09-04,GEN401,Critical
6646,50,2025-03-19,BLD301,Low
6647,12,2025-04-04,BRK501,Medium
6648,55,2025-03-03,GEN401,Low
6649,3,2025-03-10,GBX101,Low
6650,88,2025-06-20,GEN401,Critical
6651,59,2025-09-30,GEN401,Medium
6652,123,2025-05-03,BLD301,Low
6653,78,2025-03-13,GBX101,Critical
6654,40,2025-05-19,BRK501,High
6655,57,2025-09-17,BRK501,Low
6656,84,2025-10-01,BRK501,Low
6657,5,2025-10-23,GBX101,Low
6658,45,2025-02-22,BRK501,Low
6659,28,2025-08-15,GBX101,Critical
6660,69,2025-11-26,BRK501,Medium
6661,125,2025-01-20,GEN401,Low
6662,101,2025-01-17,SNS205,Low
6663,4,2025-12-20,SNS205,Medium
6664,55,2025-12-25,BLD301,Low
6665,129,2025-02-20,BLD301,Low
6666,106,2025-11-30,GBX101,Critical
6667,78,2025-05-08,GBX101,Critical
6668,97,2025-08-14,GEN401,High
6669,37,2025-04-12,SNS205,High
6670,15,2025-04-22,SNS205,Medium
6671,57,2025-07-19,GEN401,Critical
6672,33,2025-07-25,SNS205,Medium
6673,128,2025-06-10,BRK501,Critical
6674,79,2025-05-13,GBX101,Low
6675,77,2025-10-17,BLD301,Low
6676,18,2025-05-02,GBX101,Low
6677,26,2025-09-02,GEN401,Low
6678,128,2025-11-26,GEN401,Low
6679,78,2025-08-31,BLD301,Critical
6680,117,2025-06-05,GBX101,Low
6681,29,2025-02-28,BRK501,Medium
6682,108,2025-01-30,GEN401,Low
6683,102,2025-03-20,GBX101,Low
6684,19,2025-02-03,SNS205,High
6685,140,2025-12-14,BRK501,Medium
6686,11,2025-05-07,BRK501,Medium
6687,126,2025-05-20,BLD301,High
6688,134,2025-11-07,BLD301,High
6689,83,2025-09-13,BRK501,Medium
6690,47,2025-11-18,GBX101,Medium
6691,45,2025-05-09,SNS205,Critical
6692,42,2025-10-29,GEN401,Low
6693,15,2025-04-10,GBX101,High
6694,51,2025-11-04,BRK501,Low
6695,18,2025-02-26,BLD301,Low
6696,90,2025-08-01,BRK501,High
6697,10,2025-01-31,GBX101,Low
6698,116,2025-02-02,GBX101,Critical
6699,62,2025-10-08,GEN401,Critical
6700,40,2025-12-03,SNS205,Critical
6701,61,2025-12-03,BLD301,Medium
6702,67,2025-09-07,BRK501,Critical
6703,137,2025-01-25,SNS205,Medium
6704,55,2025-06-01,BRK501,Low
6705,54,2025-12-04,BRK501,Medium
6706,39,2025-01-28,GBX101,Low
6707,82,2025-05-28,GBX101,Critical
6708,76,2025-04-13,SNS205,Critical
6709,132,2025-06-12,BLD301,Low
6710,9,2025-11-01,SNS205,Critical
6711,32,2025-06-22,BRK501,Critical
6712,38,2025-11-09,GEN401,High
6713,102,2025-09-25,GBX101,Critical
6714,11,2025-02-14,GEN401,High
6715,115,2025-10-09,GBX101,Critical
6716,13,2025-03-25,GEN401,Low
6717,25,2025-07-29,BLD301,Critical
6718,2,2025-04-15,BRK501,Critical
6719,104,2025-02-17,SNS205,High
6720,121,2025-10-25,GBX101,Critical
6721,71,2025-01-17,BLD301,Medium
6722,116,2025-03-01,GBX101,Low
6723,128,2025-05-28,GBX101,Critical
6724,49,2025-04-09,SNS205,Medium
6725,6,2025-09-28,BLD301,Low
6726,83,2025-04-27,GEN401,High
6727,55,2025-09-03,BRK501,Medium
6728,38,2025-11-24,BLD301,High
6729,127,2025-10-15,GEN401,Low
6730,6,2025-05-05,GBX101,Low
6731,88,2025-11-30,BLD301,Low
6732,69,2025-02-21,SNS205,Low
6733,150,2025-12-19,GEN401,Medium
6734,23,2025-08-30,GEN401,Medium
6735,125,2025-11-12,BLD301,Low
6736,76,2025-04-08,BRK501,High
6737,56,2025-02-01,BRK501,Critical
6738,49,2025-11-05,BLD301,High
6739,140,2025-07-14,GEN401,Low
6740,108,2025-09-02,BRK501,Low
6741,127,2025-06-29,SNS205,Critical
6742,88,2025-09-18,GEN401,Low
6743,13,2025-10-09,GEN401,High
6744,79,2025-05-21,BLD301,High
6745,107,2025-03-23,GBX101,Medium
6746,42,2025-11-21,GEN401,Low
6747,88,2025-02-17,SNS205,Critical
6748,34,2025-03-17,BLD301,Critical
6749,69,2025-07-25,SNS205,High
6750,128,2025-07-18,BRK501,Low
6751,50,2025-11-01,GEN401,High
6752,53,2025-12-26,BLD301,Low
6753,123,2025-07-16,BRK501,Low
6754,20,2025-06-06,BRK501,Medium
6755,104,2025-01-06,GEN401,Medium
6756,65,2025-04-05,SNS205,Medium
6757,65,2025-06-18,BLD301,Medium
6758,93,2025-05-19,GEN401,Low
6759,5,2025-01-10,SNS205,Low
6760,8,2025-11-07,BLD301,Critical
6761,110,2025-03-16,BRK501,Critical
6762,46,2025-03-10,GBX101,High
6763,139,2025-11-11,BLD301,High
6764,126,2025-10-12,SNS205,Low
6765,109,2025-12-07,GBX101,Low
6766,142,2025-09-02,SNS205,Critical
6767,129,2025-02-28,GBX101,Low
6768,97,2025-01-20,GBX101,Low
6769,66,2025-04-13,BLD301,High
6770,148,2025-09-25,SNS205,High
6771,4,2025-02-04,BRK501,Low
6772,19,2025-07-22,GBX101,Medium
6773,139,2025-06-17,BLD301,High
6774,112,2025-01-15,GEN401,Critical
6775,150,2025-11-21,GBX101,High
6776,131,2025-04-15,GEN401,Low
6777,131,2025-02-18,BRK501,Medium
6778,98,2025-04-25,SNS205,Medium
6779,71,2025-10-05,BLD301,High
6780,122,2025-05-03,GEN401,High
6781,54,2025-04-06,GBX101,Low
6782,102,2025-02-15,BLD301,Low
6783,96,2025-12-30,BRK501,Critical
6784,93,2025-12-08,BLD301,Medium
6785,21,2025-12-09,SNS205,Low
6786,112,2025-01-29,BLD301,Critical
6787,95,2025-12-12,BRK501,Low
6788,65,2025-01-02,BRK501,Low
6789,44,2025-03-07,GBX101,Low
6790,60,2025-10-24,GEN401,High
6791,58,2025-10-04,GEN401,High
6792,17,2025-12-20,BRK501,Critical
6793,40,2025-08-25,GBX101,Critical
6794,146,2025-04-28,GBX101,Low
6795,39,2025-11-22,SNS205,Medium
6796,13,2025-03-08,GBX101,High
6797,26,2025-04-18,GBX101,Low
6798,149,2025-12-19,BRK501,Critical
6799,121,2025-07-30,GBX101,Medium
6800,11,2025-07-10,GEN401,Critical
6801,93,2025-01-31,GEN401,Critical
6802,139,2025-06-21,BRK501,Medium
6803,31,2025-01-15,GEN401,Medium
6804,59,2025-07-18,BLD301,High
6805,100,2025-01-20,GBX101,Low
6806,142,2025-10-28,BLD301,Low
6807,133,2025-08-08,BLD301,High
6808,88,2025-03-22,GBX101,High
6809,97,2025-02-21,GBX101,Critical
6810,53,2025-08-20,SNS205,Critical
6811,88,2025-01-15,GEN401,Medium
6812,13,2025-08-16,SNS205,Critical
6813,150,2025-07-18,GEN401,Critical
6814,110,2025-08-15,BRK501,Low
6815,72,2025-10-30,GEN401,Medium
6816,92,2025-09-03,GBX101,Medium
6817,146,2025-03-30,BRK501,High
6818,71,2025-02-09,GBX101,High
6819,93,2025-10-16,GEN401,Low
6820,85,2025-03-22,GEN401,High
6821,145,2025-12-02,SNS205,Critical
6822,34,2025-05-23,BRK501,Low
6823,33,2025-09-29,GBX101,Low
6824,96,2025-12-14,SNS205,Medium
6825,72,2025-05-02,GEN401,Low
6826,80,2025-09-11,GBX101,High
6827,65,2025-05-09,SNS205,Critical
6828,12,2025-08-25,BRK501,Low
6829,42,2025-10-16,BRK501,High
6830,125,2025-02-09,GBX101,Medium
6831,81,2025-02-11,GEN401,Low
6832,84,2025-06-24,SNS205,Critical
6833,140,2025-04-29,BLD301,High
6834,136,2025-02-12,SNS205,Medium
6835,149,2025-07-25,GEN401,High
6836,81,2025-07-07,BRK501,Low
6837,52,2025-02-04,GBX101,High
6838,140,2025-05-19,GBX101,Low
6839,58,2025-08-26,GBX101,High
6840,101,2025-03-08,GBX101,High
6841,77,2025-01-08,BLD301,Low
6842,32,2025-02-06,BLD301,Low
6843,36,2025-11-18,GBX101,High
6844,126,2025-08-13,BLD301,High
6845,94,2025-10-12,SNS205,Critical
6846,25,2025-05-19,SNS205,Medium
6847,58,2025-08-10,BLD301,Critical
6848,61,2025-08-19,BLD301,Low
6849,12,2025-12-19,BLD301,Critical
6850,126,2025-03-14,GEN401,Critical
6851,123,2025-07-03,SNS205,Low
6852,55,2025-09-17,GBX101,Low
6853,39,2025-03-15,GEN401,Medium
6854,3,2025-12-01,GEN401,Medium
6855,85,2025-03-10,GBX101,Low
6856,16,2025-03-27,GBX101,Low
6857,128,2025-11-03,BLD301,Critical
6858,31,2025-03-18,GBX101,Low
6859,72,2025-10-20,SNS205,Medium
6860,9,2025-03-26,GBX101,Low
6861,53,2025-07-17,SNS205,High
6862,73,2025-09-21,GBX101,Medium
6863,72,2025-01-19,SNS205,High
6864,59,2025-07-13,GBX101,High
6865,25,2025-07-14,BLD301,Low
6866,59,2025-12-11,BRK501,Critical
6867,75,2025-05-05,GEN401,High
6868,87,2025-01-10,SNS205,Critical
6869,94,2025-06-23,GEN401,Medium
6870,73,2025-05-23,BLD301,Critical
6871,119,2025-05-03,SNS205,Low
6872,121,2025-03-24,BRK501,High
6873,87,2025-09-16,BLD301,Low
6874,42,2025-01-16,BLD301,Low
6875,36,2025-03-16,BRK501,Medium
6876,58,2025-11-18,BLD301,High
6877,23,2025-02-19,GBX101,High
6878,49,2025-10-23,GEN401,High
6879,146,2025-01-12,GBX101,High
6880,24,2025-05-03,GEN401,Low
6881,126,2025-03-15,BRK501,High
6882,71,2025-06-19,BRK501,High
