ProductionID,TurbineID,ProductionDate,WindSpeed,EnergyProducedMWh,AvailabilityPercent
51805,142,2025-12-06,16.13,63.98,93.41
51806,142,2025-12-07,14.08,33.35,99.35
51807,142,2025-12-08,13.84,65.9,92.63
51808,142,2025-12-09,10.72,58.5,90.02
51809,142,2025-12-10,12.6,107.22,98.98
51810,142,2025-12-11,11.99,33.65,91.24
51811,142,2025-12-12,15.76,118.98,91.64
51812,142,2025-12-13,19.11,99.16,94.32
51813,142,2025-12-14,13.69,94.83,99.78
51814,142,2025-12-15,13.04,76.44,98.14
51815,142,2025-12-16,16.47,112.69,93.95
51816,142,2025-12-17,18.13,117.77,90.12
51817,142,2025-12-18,8.87,119.36,94.91
51818,142,2025-12-19,12.01,53.68,91.09
51819,142,2025-12-20,18.22,39.79,96.05
51820,142,2025-12-21,11.83,104.47,93.09
51821,142,2025-12-22,5.64,87.77,90.56
51822,142,2025-12-23,6.76,106.79,91.69
51823,142,2025-12-24,10.81,110.42,93.21
51824,142,2025-12-25,12.18,52.96,97.76
51825,142,2025-12-26,9.41,97.54,99.62
51826,142,2025-12-27,17.18,88.91,92.31
51827,142,2025-12-28,18.58,108.78,90.8
51828,142,2025-12-29,16.77,107.22,96.46
51829,142,2025-12-30,5.07,115.19,99.53
51830,142,2025-12-31,5.61,31.79,99.33
51831,143,2025-01-01,9.91,60.07,90.02
51832,143,2025-01-02,11.97,106.25,91.62
51833,143,2025-01-03,11.66,85.31,98.24
51834,143,2025-01-04,5.53,112.97,92.24
51835,143,2025-01-05,17.32,95.82,92.93
51836,143,2025-01-06,14.38,30.14,90.66
51837,143,2025-01-07,13.3,88.93,93.24
51838,143,2025-01-08,18.12,113.79,98.53
51839,143,2025-01-09,19.31,83.59,91.93
51840,143,2025-01-10,10.85,116.28,95.49
51841,143,2025-01-11,5.61,119.49,93.29
51842,143,2025-01-12,15.6,31.2,92.5
51843,143,2025-01-13,14.69,112.27,91.04
51844,143,2025-01-14,10.28,95.84,90.66
51845,143,2025-01-15,13.8,52.59,90.49
51846,143,2025-01-16,14.27,55.48,96.74
51847,143,2025-01-17,14.23,63.02,98.82
51848,143,2025-01-18,8.17,118.05,91.43
51849,143,2025-01-19,19.31,106.11,95.1
51850,143,2025-01-20,18.4,76.47,92.99
51851,143,2025-01-21,19.84,32.4,93.51
51852,143,2025-01-22,16.31,38.39,95.69
51853,143,2025-01-23,6.08,22.71,96.23
51854,143,2025-01-24,6.11,115.41,92.92
51855,143,2025-01-25,16.07,20.69,96.35
51856,143,2025-01-26,8.19,60.66,95.76
51857,143,2025-01-27,13.1,42.26,90.18
51858,143,2025-01-28,18.24,37.61,98.88
51859,143,2025-01-29,17.75,22.02,98.5
51860,143,2025-01-30,6.22,82.7,93.86
51861,143,2025-01-31,12.87,22.07,95.37
51862,143,2025-02-01,18.1,94.0,98.19
51863,143,2025-02-02,17.97,66.96,95.35
51864,143,2025-02-03,18.84,111.63,91.32
51865,143,2025-02-04,19.67,86.41,94.41
51866,143,2025-02-05,5.58,113.69,93.08
51867,143,2025-02-06,17.62,76.31,96.26
51868,143,2025-02-07,12.75,36.33,90.99
51869,143,2025-02-08,7.92,109.11,96.79
51870,143,2025-02-09,14.3,31.21,93.27
51871,143,2025-02-10,11.25,57.7,94.95
51872,143,2025-02-11,9.78,115.82,93.93
51873,143,2025-02-12,15.77,38.05,94.09
51874,143,2025-02-13,11.93,96.02,93.0
51875,143,2025-02-14,14.16,61.04,98.3
51876,143,2025-02-15,16.84,73.56,91.7
51877,143,2025-02-16,19.96,79.36,92.68
51878,143,2025-02-17,7.58,86.23,96.29
51879,143,2025-02-18,15.98,64.3,96.48
51880,143,2025-02-19,16.9,27.35,92.97
51881,143,2025-02-20,8.8,48.59,97.6
51882,143,2025-02-21,5.61,81.31,90.25
51883,143,2025-02-22,11.08,81.45,94.92
51884,143,2025-02-23,10.86,68.6,93.47
51885,143,2025-02-24,10.3,107.32,95.35
51886,143,2025-02-25,6.57,25.61,92.87
51887,143,2025-02-26,17.12,41.47,95.77
51888,143,2025-02-27,10.77,26.19,96.41
51889,143,2025-02-28,17.74,30.48,93.43
51890,143,2025-03-01,13.98,66.96,90.18
51891,143,2025-03-02,15.83,89.81,99.0
51892,143,2025-03-03,8.35,116.97,95.8
51893,143,2025-03-04,7.2,117.12,96.06
51894,143,2025-03-05,16.73,112.91,94.25
51895,143,2025-03-06,19.94,94.21,99.88
51896,143,2025-03-07,11.97,100.35,97.97
51897,143,2025-03-08,17.03,46.66,93.45
51898,143,2025-03-09,13.87,97.46,97.96
51899,143,2025-03-10,13.2,75.32,91.66
51900,143,2025-03-11,18.24,91.14,94.59
51901,143,2025-03-12,17.94,116.0,92.64
51902,143,2025-03-13,8.83,96.45,96.39
51903,143,2025-03-14,9.38,55.79,92.97
51904,143,2025-03-15,12.55,20.41,95.48
51905,143,2025-03-16,17.13,20.18,99.05
51906,143,2025-03-17,8.28,25.36,96.09
51907,143,2025-03-18,11.95,41.71,91.23
51908,143,2025-03-19,11.69,90.07,90.76
51909,143,2025-03-20,9.78,64.47,96.95
51910,143,2025-03-21,14.64,43.46,96.28
51911,143,2025-03-22,18.18,35.1,98.87
51912,143,2025-03-23,11.86,41.49,96.57
51913,143,2025-03-24,9.87,53.31,93.36
51914,143,2025-03-25,16.91,101.05,94.24
51915,143,2025-03-26,19.08,79.22,97.9
51916,143,2025-03-27,9.67,72.64,99.42
51917,143,2025-03-28,15.68,119.49,93.05
51918,143,2025-03-29,6.82,80.57,99.0
51919,143,2025-03-30,15.43,107.57,95.42
51920,143,2025-03-31,9.33,81.16,90.8
51921,143,2025-04-01,15.59,68.2,91.76
51922,143,2025-04-02,8.52,42.91,90.65
51923,143,2025-04-03,5.37,100.16,95.21
51924,143,2025-04-04,19.29,83.88,90.16
51925,143,2025-04-05,12.76,110.9,96.42
51926,143,2025-04-06,15.17,87.78,92.46
51927,143,2025-04-07,12.74,40.76,97.27
51928,143,2025-04-08,11.45,24.17,93.85
51929,143,2025-04-09,6.43,26.85,96.17
51930,143,2025-04-10,18.43,69.51,97.21
51931,143,2025-04-11,14.75,117.71,90.65
51932,143,2025-04-12,9.41,92.4,94.35
51933,143,2025-04-13,19.27,29.4,91.32
51934,143,2025-04-14,14.53,45.83,95.53
51935,143,2025-04-15,11.85,90.52,93.93
51936,143,2025-04-16,14.41,52.85,96.54
51937,143,2025-04-17,18.96,20.73,94.59
51938,143,2025-04-18,6.22,39.05,98.39
51939,143,2025-04-19,8.31,48.13,93.6
51940,143,2025-04-20,16.65,98.26,95.78
51941,143,2025-04-21,10.98,59.92,99.44
51942,143,2025-04-22,19.2,109.39,97.18
51943,143,2025-04-23,15.98,111.61,92.44
51944,143,2025-04-24,12.98,116.33,90.1
51945,143,2025-04-25,8.72,75.43,95.15
51946,143,2025-04-26,17.93,104.32,95.47
51947,143,2025-04-27,6.15,31.51,91.73
51948,143,2025-04-28,10.47,26.14,93.0
51949,143,2025-04-29,17.54,28.0,99.73
51950,143,2025-04-30,17.02,40.58,93.46
51951,143,2025-05-01,19.67,85.68,97.58
51952,143,2025-05-02,10.07,113.44,92.88
51953,143,2025-05-03,16.01,20.26,98.13
51954,143,2025-05-04,14.48,23.55,93.0
51955,143,2025-05-05,11.71,24.58,92.02
51956,143,2025-05-06,17.12,107.76,93.95
51957,143,2025-05-07,17.91,38.91,95.75
51958,143,2025-05-08,17.97,112.27,98.23
51959,143,2025-05-09,7.93,85.66,98.69
51960,143,2025-05-10,13.58,62.83,93.73
51961,143,2025-05-11,9.43,38.98,95.8
51962,143,2025-05-12,14.27,92.51,93.19
51963,143,2025-05-13,13.46,92.46,90.15
51964,143,2025-05-14,13.06,96.06,96.27
51965,143,2025-05-15,19.97,117.85,95.32
51966,143,2025-05-16,9.64,66.45,99.53
51967,143,2025-05-17,7.38,38.96,91.52
51968,143,2025-05-18,18.7,86.18,98.83
51969,143,2025-05-19,12.73,103.19,96.36
51970,143,2025-05-20,7.39,29.85,91.84
51971,143,2025-05-21,8.68,73.42,93.06
51972,143,2025-05-22,13.37,36.3,95.1
51973,143,2025-05-23,9.31,34.36,90.44
51974,143,2025-05-24,13.02,78.9,98.28
51975,143,2025-05-25,14.43,57.78,97.24
51976,143,2025-05-26,13.03,94.5,97.79
51977,143,2025-05-27,16.87,21.4,93.54
51978,143,2025-05-28,13.91,93.64,91.01
51979,143,2025-05-29,18.36,112.07,90.88
51980,143,2025-05-30,17.47,80.99,97.13
51981,143,2025-05-31,9.2,88.45,99.83
51982,143,2025-06-01,5.48,110.12,96.21
51983,143,2025-06-02,12.96,107.69,95.66
51984,143,2025-06-03,12.77,22.47,99.61
51985,143,2025-06-04,20.0,66.12,95.38
51986,143,2025-06-05,12.28,51.56,96.39
51987,143,2025-06-06,10.71,32.68,94.63
51988,143,2025-06-07,9.5,43.15,97.3
51989,143,2025-06-08,11.09,61.15,99.62
51990,143,2025-06-09,19.9,24.42,95.74
51991,143,2025-06-10,5.3,114.14,96.26
51992,143,2025-06-11,16.16,90.18,96.46
51993,143,2025-06-12,11.93,26.09,94.06
51994,143,2025-06-13,12.73,71.93,91.5
51995,143,2025-06-14,10.53,90.9,94.0
51996,143,2025-06-15,9.73,75.96,90.94
51997,143,2025-06-16,6.86,42.91,97.75
51998,143,2025-06-17,18.59,51.11,93.85
51999,143,2025-06-18,7.52,20.1,93.84
52000,143,2025-06-19,11.55,39.03,94.27
52001,143,2025-06-20,10.09,98.2,93.41
52002,143,2025-06-21,18.75,109.61,99.06
52003,143,2025-06-22,17.21,38.99,99.69
52004,143,2025-06-23,9.96,24.77,90.72
52005,143,2025-06-24,6.68,82.25,99.23
52006,143,2025-06-25,16.5,52.98,94.8
52007,143,2025-06-26,8.14,28.9,95.44
52008,143,2025-06-27,16.69,31.37,98.23
52009,143,2025-06-28,16.29,72.84,98.03
52010,143,2025-06-29,17.87,119.47,91.72
52011,143,2025-06-30,17.38,55.07,95.32
52012,143,2025-07-01,18.35,67.03,93.91
52013,143,2025-07-02,8.19,106.2,91.77
52014,143,2025-07-03,17.63,90.44,98.75
52015,143,2025-07-04,12.11,105.88,91.68
52016,143,2025-07-05,16.63,55.74,98.29
52017,143,2025-07-06,17.35,65.12,93.03
52018,143,2025-07-07,8.5,113.79,90.14
52019,143,2025-07-08,7.64,96.64,90.73
52020,143,2025-07-09,13.62,79.44,95.5
52021,143,2025-07-10,11.83,70.08,93.32
52022,143,2025-07-11,12.76,45.79,92.27
52023,143,2025-07-12,16.36,113.08,91.31
52024,143,2025-07-13,14.82,23.82,92.87
52025,143,2025-07-14,18.36,59.46,93.1
52026,143,2025-07-15,13.86,27.2,93.87
52027,143,2025-07-16,15.48,114.02,96.93
52028,143,2025-07-17,8.48,110.92,98.55
52029,143,2025-07-18,15.52,69.42,92.64
52030,143,2025-07-19,15.54,78.09,95.62
52031,143,2025-07-20,6.97,109.32,99.62
52032,143,2025-07-21,12.2,72.64,98.98
52033,143,2025-07-22,11.86,34.44,90.4
52034,143,2025-07-23,12.5,65.99,91.55
52035,143,2025-07-24,17.63,75.83,95.2
52036,143,2025-07-25,7.41,50.11,90.06
52037,143,2025-07-26,19.43,25.4,91.48
52038,143,2025-07-27,17.16,84.08,97.97
52039,143,2025-07-28,15.43,111.55,93.87
52040,143,2025-07-29,19.2,55.66,99.34
52041,143,2025-07-30,5.76,64.52,98.32
52042,143,2025-07-31,19.86,111.57,97.01
52043,143,2025-08-01,5.58,63.5,95.33
52044,143,2025-08-02,15.71,97.92,97.92
52045,143,2025-08-03,10.71,76.19,99.44
52046,143,2025-08-04,10.71,63.92,92.19
52047,143,2025-08-05,11.82,107.76,99.06
52048,143,2025-08-06,12.17,43.39,96.07
52049,143,2025-08-07,7.42,76.89,97.46
52050,143,2025-08-08,17.95,25.34,90.65
52051,143,2025-08-09,9.41,71.21,99.9
52052,143,2025-08-10,15.69,73.98,99.13
52053,143,2025-08-11,14.32,50.45,98.26
52054,143,2025-08-12,5.25,33.23,93.91
52055,143,2025-08-13,13.65,29.49,98.7
52056,143,2025-08-14,19.09,97.95,92.38
52057,143,2025-08-15,14.13,105.28,97.01
52058,143,2025-08-16,6.89,57.3,96.94
52059,143,2025-08-17,7.81,43.94,93.36
52060,143,2025-08-18,14.16,106.23,95.23
52061,143,2025-08-19,19.05,84.97,94.33
52062,143,2025-08-20,16.18,43.44,94.08
52063,143,2025-08-21,9.58,33.41,94.06
52064,143,2025-08-22,5.88,87.41,96.12
52065,143,2025-08-23,5.95,89.9,95.49
52066,143,2025-08-24,13.69,39.24,91.43
52067,143,2025-08-25,14.39,49.39,96.05
52068,143,2025-08-26,15.88,116.23,96.09
52069,143,2025-08-27,7.22,91.27,99.81
52070,143,2025-08-28,10.92,20.5,96.87
52071,143,2025-08-29,8.06,23.75,90.99
52072,143,2025-08-30,18.94,101.84,98.9
52073,143,2025-08-31,14.67,93.99,93.58
52074,143,2025-09-01,11.39,119.96,96.32
52075,143,2025-09-02,8.16,73.95,94.21
52076,143,2025-09-03,13.36,46.39,99.13
52077,143,2025-09-04,5.62,25.52,90.44
52078,143,2025-09-05,12.12,36.58,94.65
52079,143,2025-09-06,19.64,79.09,93.45
52080,143,2025-09-07,12.71,34.9,93.57
52081,143,2025-09-08,8.93,53.36,93.73
52082,143,2025-09-09,6.11,47.63,93.22
52083,143,2025-09-10,11.2,43.83,92.97
52084,143,2025-09-11,10.62,73.99,90.29
52085,143,2025-09-12,13.43,112.42,98.86
52086,143,2025-09-13,11.37,83.62,91.17
52087,143,2025-09-14,9.44,45.2,96.88
52088,143,2025-09-15,19.04,42.09,90.41
52089,143,2025-09-16,9.52,83.67,98.15
52090,143,2025-09-17,16.9,34.07,91.58
52091,143,2025-09-18,14.6,40.39,94.72
52092,143,2025-09-19,12.27,96.39,99.68
52093,143,2025-09-20,10.08,106.47,96.4
52094,143,2025-09-21,19.69,90.43,91.66
52095,143,2025-09-22,13.99,110.27,90.82
52096,143,2025-09-23,5.09,104.54,99.3
52097,143,2025-09-24,9.73,21.52,99.16
52098,143,2025-09-25,6.86,79.65,92.39
52099,143,2025-09-26,6.33,59.07,95.87
52100,143,2025-09-27,14.66,39.46,99.71
52101,143,2025-09-28,17.0,98.36,95.23
52102,143,2025-09-29,11.81,23.18,96.67
52103,143,2025-09-30,14.52,35.85,98.59
52104,143,2025-10-01,12.79,40.1,96.29
52105,143,2025-10-02,7.75,27.71,90.59
52106,143,2025-10-03,15.81,42.17,99.96
52107,143,2025-10-04,10.77,36.42,96.95
52108,143,2025-10-05,19.73,29.45,98.45
52109,143,2025-10-06,15.51,53.82,93.29
52110,143,2025-10-07,8.11,69.34,97.42
52111,143,2025-10-08,13.83,21.18,97.47
52112,143,2025-10-09,19.53,20.28,91.32
52113,143,2025-10-10,9.3,88.59,96.65
52114,143,2025-10-11,18.82,102.4,90.36
52115,143,2025-10-12,12.82,112.75,92.43
52116,143,2025-10-13,6.66,65.3,92.78
52117,143,2025-10-14,6.77,119.5,91.82
52118,143,2025-10-15,8.05,115.43,95.29
52119,143,2025-10-16,11.88,118.42,95.75
52120,143,2025-10-17,9.77,27.95,96.07
52121,143,2025-10-18,13.76,68.66,99.36
52122,143,2025-10-19,13.99,94.04,93.23
52123,143,2025-10-20,12.72,107.14,95.28
52124,143,2025-10-21,15.07,108.75,98.05
52125,143,2025-10-22,16.4,51.45,97.4
52126,143,2025-10-23,10.16,25.06,98.58
52127,143,2025-10-24,12.53,43.71,91.6
52128,143,2025-10-25,14.82,97.29,96.81
52129,143,2025-10-26,18.62,66.51,94.41
52130,143,2025-10-27,19.23,68.12,93.61
52131,143,2025-10-28,19.55,42.57,97.54
52132,143,2025-10-29,9.11,80.65,99.69
52133,143,2025-10-30,7.32,50.25,97.68
52134,143,2025-10-31,17.35,112.26,97.7
52135,143,2025-11-01,14.22,56.46,99.36
52136,143,2025-11-02,18.61,26.42,97.69
52137,143,2025-11-03,15.0,21.52,98.69
52138,143,2025-11-04,16.64,101.63,94.48
52139,143,2025-11-05,10.73,114.7,94.09
52140,143,2025-11-06,19.19,104.43,91.07
52141,143,2025-11-07,9.77,104.0,96.7
52142,143,2025-11-08,8.54,24.73,97.9
52143,143,2025-11-09,16.04,82.2,98.9
52144,143,2025-11-10,10.6,107.08,95.09
52145,143,2025-11-11,18.13,52.31,90.83
52146,143,2025-11-12,17.5,88.65,97.88
52147,143,2025-11-13,5.29,56.0,90.3
52148,143,2025-11-14,16.46,42.79,90.58
52149,143,2025-11-15,10.01,34.91,93.06
52150,143,2025-11-16,8.2,50.19,95.3
52151,143,2025-11-17,9.59,30.84,90.19
52152,143,2025-11-18,6.3,25.62,90.71
52153,143,2025-11-19,19.32,20.4,97.11
52154,143,2025-11-20,12.11,25.62,96.39
52155,143,2025-11-21,5.24,54.1,91.2
52156,143,2025-11-22,14.45,67.82,94.05
52157,143,2025-11-23,5.83,78.86,94.35
52158,143,2025-11-24,19.91,37.12,96.45
52159,143,2025-11-25,10.3,28.29,92.85
52160,143,2025-11-26,7.23,27.08,97.24
52161,143,2025-11-27,10.12,91.25,95.21
52162,143,2025-11-28,5.51,30.05,96.58
52163,143,2025-11-29,8.9,75.64,97.39
52164,143,2025-11-30,10.6,21.87,97.36
52165,143,2025-12-01,18.18,58.84,97.78
52166,143,2025-12-02,13.49,85.1,97.88
52167,143,2025-12-03,7.69,87.1,90.42
52168,143,2025-12-04,5.75,72.46,99.6
52169,143,2025-12-05,12.14,35.99,92.91
52170,143,2025-12-06,7.28,117.26,93.67
52171,143,2025-12-07,18.15,89.49,96.18
52172,143,2025-12-08,15.3,59.08,94.05
52173,143,2025-12-09,7.97,35.08,91.96
52174,143,2025-12-10,11.44,113.57,98.29
52175,143,2025-12-11,8.73,53.63,92.89
52176,143,2025-12-12,18.32,92.77,91.73
52177,143,2025-12-13,9.09,112.57,93.71
52178,143,2025-12-14,17.04,106.83,96.4
52179,143,2025-12-15,19.61,24.92,94.87
52180,143,2025-12-16,10.97,55.8,92.72
52181,143,2025-12-17,10.36,100.57,96.65
52182,143,2025-12-18,12.37,54.54,97.31
52183,143,2025-12-19,14.41,101.21,99.92
52184,143,2025-12-20,13.73,86.33,92.23
52185,143,2025-12-21,19.94,25.11,90.71
52186,143,2025-12-22,12.15,39.5,91.92
52187,143,2025-12-23,17.52,34.37,96.57
52188,143,2025-12-24,14.64,118.03,93.36
52189,143,2025-12-25,5.7,99.82,95.51
52190,143,2025-12-26,14.95,25.71,90.57
52191,143,2025-12-27,12.11,20.59,99.61
52192,143,2025-12-28,17.8,32.92,93.24
52193,143,2025-12-29,19.33,60.5,94.29
52194,143,2025-12-30,14.93,23.88,99.92
52195,143,2025-12-31,10.87,24.52,91.78
52196,144,2025-01-01,9.5,61.91,96.97
52197,144,2025-01-02,11.2,42.52,95.31
52198,144,2025-01-03,9.45,50.58,90.61
52199,144,2025-01-04,7.36,33.59,93.78
52200,144,2025-01-05,14.66,98.24,96.61
52201,144,2025-01-06,11.36,54.55,95.07
52202,144,2025-01-07,8.26,57.9,94.18
52203,144,2025-01-08,11.28,114.84,95.9
52204,144,2025-01-09,15.71,99.45,99.32
52205,144,2025-01-10,16.06,73.46,97.81
52206,144,2025-01-11,18.98,39.03,96.28
52207,144,2025-01-12,16.17,39.22,99.91
52208,144,2025-01-13,9.7,87.78,94.9
52209,144,2025-01-14,6.14,54.25,95.1
52210,144,2025-01-15,14.81,106.49,90.26
52211,144,2025-01-16,15.94,53.44,92.96
52212,144,2025-01-17,18.45,66.88,94.56
52213,144,2025-01-18,5.2,53.71,91.77
52214,144,2025-01-19,10.27,29.17,98.14
52215,144,2025-01-20,18.15,42.9,96.84
52216,144,2025-01-21,17.58,88.49,92.41
52217,144,2025-01-22,14.89,99.43,99.03
52218,144,2025-01-23,18.62,73.33,97.58
52219,144,2025-01-24,9.76,56.36,93.22
52220,144,2025-01-25,17.57,58.2,98.23
52221,144,2025-01-26,16.57,95.87,91.86
52222,144,2025-01-27,7.55,71.52,95.81
52223,144,2025-01-28,11.17,70.31,96.19
52224,144,2025-01-29,15.15,27.77,93.02
52225,144,2025-01-30,8.01,119.24,94.81
52226,144,2025-01-31,6.07,89.5,95.45
52227,144,2025-02-01,7.87,29.29,99.7
52228,144,2025-02-02,19.05,37.44,90.17
52229,144,2025-02-03,14.82,99.17,94.47
52230,144,2025-02-04,11.73,75.91,94.38
52231,144,2025-02-05,7.15,26.45,96.56
52232,144,2025-02-06,14.31,90.48,95.05
52233,144,2025-02-07,15.6,94.86,98.42
52234,144,2025-02-08,6.8,36.65,94.72
52235,144,2025-02-09,8.8,22.76,99.4
52236,144,2025-02-10,17.62,50.97,94.77
52237,144,2025-02-11,14.27,39.06,94.76
52238,144,2025-02-12,5.03,36.0,93.22
52239,144,2025-02-13,14.83,78.26,94.77
52240,144,2025-02-14,12.37,96.0,95.4
52241,144,2025-02-15,13.32,116.57,96.0
52242,144,2025-02-16,5.28,97.25,92.53
52243,144,2025-02-17,7.61,106.52,97.12
52244,144,2025-02-18,15.64,42.79,95.93
52245,144,2025-02-19,16.19,53.78,91.01
52246,144,2025-02-20,14.2,71.98,98.9
52247,144,2025-02-21,9.31,68.41,91.07
52248,144,2025-02-22,14.87,63.12,93.37
52249,144,2025-02-23,6.37,76.14,97.8
52250,144,2025-02-24,18.76,119.85,90.02
52251,144,2025-02-25,11.3,55.72,90.99
52252,144,2025-02-26,18.38,111.69,95.24
52253,144,2025-02-27,19.11,79.59,96.42
52254,144,2025-02-28,8.06,117.9,92.11
52255,144,2025-03-01,18.69,112.8,97.32
52256,144,2025-03-02,7.49,92.27,97.07
52257,144,2025-03-03,12.77,49.22,93.76
52258,144,2025-03-04,16.81,68.41,92.58
52259,144,2025-03-05,18.24,86.36,90.76
52260,144,2025-03-06,15.84,46.93,90.31
52261,144,2025-03-07,9.68,114.06,96.25
52262,144,2025-03-08,17.25,87.58,96.77
52263,144,2025-03-09,16.26,86.85,95.42
52264,144,2025-03-10,10.24,20.41,93.09
52265,144,2025-03-11,5.66,51.97,97.51
52266,144,2025-03-12,8.08,34.72,96.52
52267,144,2025-03-13,9.62,114.1,90.05
52268,144,2025-03-14,17.29,54.4,97.22
52269,144,2025-03-15,19.29,50.23,99.87
52270,144,2025-03-16,15.45,79.12,94.23
52271,144,2025-03-17,13.81,48.58,95.6
52272,144,2025-03-18,11.91,36.34,98.28
52273,144,2025-03-19,12.81,40.31,93.97
52274,144,2025-03-20,8.88,93.43,95.76
52275,144,2025-03-21,6.16,21.33,95.94
52276,144,2025-03-22,13.66,83.99,96.49
52277,144,2025-03-23,13.56,49.84,92.77
52278,144,2025-03-24,18.05,97.7,97.41
52279,144,2025-03-25,18.48,49.46,90.12
52280,144,2025-03-26,9.86,60.8,97.1
52281,144,2025-03-27,11.65,83.92,94.22
52282,144,2025-03-28,6.85,58.43,93.52
52283,144,2025-03-29,7.11,50.52,97.92
52284,144,2025-03-30,15.21,52.32,90.04
52285,144,2025-03-31,11.79,106.75,94.05
52286,144,2025-04-01,8.04,61.17,97.38
52287,144,2025-04-02,13.79,71.21,91.8
52288,144,2025-04-03,17.07,86.43,96.31
52289,144,2025-04-04,11.73,116.54,96.05
52290,144,2025-04-05,11.82,90.37,98.21
52291,144,2025-04-06,17.93,110.05,95.42
52292,144,2025-04-07,9.61,93.97,98.61
52293,144,2025-04-08,16.04,68.21,99.3
52294,144,2025-04-09,19.89,27.3,95.87
52295,144,2025-04-10,17.89,82.08,98.49
52296,144,2025-04-11,9.04,100.33,91.04
52297,144,2025-04-12,19.71,107.13,90.14
52298,144,2025-04-13,17.9,77.96,93.43
52299,144,2025-04-14,5.7,114.23,98.38
52300,144,2025-04-15,13.27,40.75,98.54
52301,144,2025-04-16,8.34,36.76,91.48
52302,144,2025-04-17,18.0,105.83,94.83
52303,144,2025-04-18,13.87,54.37,97.9
52304,144,2025-04-19,16.11,89.63,96.97
52305,144,2025-04-20,8.53,105.94,94.52
52306,144,2025-04-21,15.19,48.54,94.7
52307,144,2025-04-22,8.32,112.62,95.45
52308,144,2025-04-23,6.34,109.91,97.49
52309,144,2025-04-24,11.31,47.66,95.93
52310,144,2025-04-25,17.9,79.2,90.08
52311,144,2025-04-26,9.65,83.36,94.46
52312,144,2025-04-27,13.18,55.24,90.46
52313,144,2025-04-28,19.4,70.67,92.11
52314,144,2025-04-29,7.9,115.56,92.54
52315,144,2025-04-30,14.17,97.03,95.76
52316,144,2025-05-01,19.25,72.57,91.0
52317,144,2025-05-02,8.63,63.11,96.19
52318,144,2025-05-03,11.01,68.08,92.48
52319,144,2025-05-04,12.87,114.95,98.83
52320,144,2025-05-05,15.72,27.18,94.8
52321,144,2025-05-06,14.83,69.36,96.29
52322,144,2025-05-07,5.67,22.4,96.3
52323,144,2025-05-08,6.97,57.49,99.03
52324,144,2025-05-09,12.94,58.51,92.7
52325,144,2025-05-10,16.81,96.8,90.43
52326,144,2025-05-11,8.77,104.06,95.73
52327,144,2025-05-12,7.92,117.01,93.44
52328,144,2025-05-13,10.23,23.06,98.35
52329,144,2025-05-14,10.99,47.56,92.47
52330,144,2025-05-15,10.72,90.61,91.33
52331,144,2025-05-16,19.33,91.2,95.31
52332,144,2025-05-17,6.95,38.93,91.21
52333,144,2025-05-18,11.69,76.6,92.98
52334,144,2025-05-19,10.95,70.17,96.31
52335,144,2025-05-20,7.36,114.73,92.94
52336,144,2025-05-21,8.05,102.96,95.75
52337,144,2025-05-22,12.44,94.72,94.42
52338,144,2025-05-23,8.81,21.61,91.42
52339,144,2025-05-24,8.87,73.92,98.68
52340,144,2025-05-25,5.75,51.77,98.14
52341,144,2025-05-26,8.92,114.4,91.54
52342,144,2025-05-27,9.83,61.9,95.41
52343,144,2025-05-28,9.84,26.96,93.18
52344,144,2025-05-29,13.5,110.47,98.36
52345,144,2025-05-30,16.7,117.81,91.33
52346,144,2025-05-31,15.94,69.32,99.32
52347,144,2025-06-01,19.13,69.1,98.64
52348,144,2025-06-02,13.05,103.24,99.78
52349,144,2025-06-03,12.52,95.78,96.25
52350,144,2025-06-04,15.03,86.55,97.74
52351,144,2025-06-05,8.65,67.94,92.5
52352,144,2025-06-06,17.4,102.81,93.72
52353,144,2025-06-07,11.6,36.65,90.53
52354,144,2025-06-08,12.78,114.56,93.12
52355,144,2025-06-09,14.84,55.64,91.1
52356,144,2025-06-10,6.56,43.67,90.05
52357,144,2025-06-11,18.07,40.38,90.73
52358,144,2025-06-12,10.98,115.82,91.97
52359,144,2025-06-13,5.53,32.1,92.07
52360,144,2025-06-14,16.93,98.28,97.05
52361,144,2025-06-15,17.22,33.15,99.8
52362,144,2025-06-16,8.14,53.15,99.32
52363,144,2025-06-17,18.73,103.49,98.94
52364,144,2025-06-18,11.59,39.9,93.04
52365,144,2025-06-19,9.26,85.08,96.99
52366,144,2025-06-20,10.35,73.68,93.46
52367,144,2025-06-21,16.36,27.37,92.1
52368,144,2025-06-22,10.99,107.9,99.36
52369,144,2025-06-23,19.43,115.53,91.42
52370,144,2025-06-24,9.99,93.13,90.28
52371,144,2025-06-25,5.63,86.77,97.54
52372,144,2025-06-26,7.46,71.55,99.94
52373,144,2025-06-27,19.61,117.61,98.99
52374,144,2025-06-28,17.85,22.56,96.11
52375,144,2025-06-29,18.83,100.45,90.39
52376,144,2025-06-30,6.78,62.02,97.71
52377,144,2025-07-01,15.43,30.13,94.21
52378,144,2025-07-02,9.85,33.58,97.8
52379,144,2025-07-03,19.05,23.59,92.1
52380,144,2025-07-04,14.4,43.55,93.57
52381,144,2025-07-05,12.92,23.17,98.77
52382,144,2025-07-06,17.36,48.8,94.17
52383,144,2025-07-07,7.77,31.93,95.42
52384,144,2025-07-08,19.04,94.61,99.95
52385,144,2025-07-09,14.26,107.58,95.74
